google_index,page_rank,web_traffic,nb_hyperlinks,length_url,status
0,5,334843,44,29,0
0,5,19217,58,43,0
1,6,16645,6,29,1
1,5,0,14,32,1
1,0,0,0,43,1
1,2,0,30,26,1
1,6,20989,8,29,1
0,6,3571,46,67,0
1,10,1,10,82,1
0,3,2336,216,43,0
0,7,623,118,49,0
1,3,0,6,125,1
0,5,253113,192,34,0
0,10,1,1,47,1
0,4,0,196,35,0
1,0,0,21,64,1
1,2,4669,232,40,1
0,0,0,7,50,1
0,7,121,296,50,0
1,0,0,33,85,1
0,5,7218,150,136,0
1,4,0,26,130,1
0,8,1372,299,55,0
1,2,4623,27,144,1
1,1,23941,4,121,1
1,0,0,13,69,1
0,1,77586,47,33,1
0,5,126280,119,59,0
1,0,0,22,60,1
1,4,8902890,130,42,1
0,5,14969,9,35,0
1,0,0,0,53,1
0,2,322657,12,24,0
0,0,0,103,31,0
1,0,0,18,59,1
0,0,0,24,17,1
1,0,9558747,1,109,1
0,2,548811,507,27,0
1,0,0,205,47,1
0,5,462317,54,19,0
1,5,0,21,57,1
1,5,1453,151,67,0
0,4,384053,119,34,0
0,4,171444,0,34,0
1,5,39522,182,88,0
0,4,2696302,45,115,0
1,3,0,5,48,1
1,1,80476,0,36,1
0,4,2254643,47,72,0
1,2,4669,31,51,1
0,1,0,234,25,0
1,1,943419,12,23,1
1,0,0,84,97,1
1,4,55133,12,43,0
0,4,950474,71,88,0
0,4,0,192,63,0
1,1,0,0,27,1
0,4,16298,28,49,0
0,5,86259,0,56,0
1,7,2102,55,123,0
0,5,92095,48,93,0
1,5,0,21,75,1
0,5,2210,102,65,0
0,5,99,118,129,0
1,5,422407,191,61,0
1,3,0,6,123,1
1,5,0,21,61,1
1,0,0,88,107,1
0,6,8866,224,45,0
1,1,0,1,128,1
1,2,55739,139,28,0
1,3,263173,211,49,0
1,0,0,4,79,1
0,5,191262,132,58,0
0,7,12,323,46,0
1,0,0,7,79,1
1,2,0,13,65,1
1,0,0,63,53,1
0,3,665462,37,20,0
0,5,9211,23,57,0
0,5,988,205,37,0
1,3,17964,1,268,1
1,2,9416529,85,50,1
0,6,6647,102,44,0
1,7,0,41,43,1
0,3,66965,200,24,0
0,5,5335,178,25,0
1,2,417046,17,169,1
1,1,0,31,121,1
1,5,237963,47,39,0
1,4,8769,108,45,1
0,2,5973121,32,28,1
0,2,388177,98,29,0
0,8,41,208,74,0
0,1,7985577,62,27,0
1,1,5348830,4,148,1
0,8,72,363,65,0
1,0,0,0,41,1
1,1,0,22,135,1
0,1,0,13,30,0
1,1,8441470,28,36,1
0,6,2462,88,80,0
1,2,1211946,31,104,1
1,10,1,1,48,0
0,6,2635,66,77,0
1,1,23941,3,44,1
1,1,0,23,160,1
1,0,0,48,80,1
1,1,0,33,51,1
0,4,21804,198,40,0
0,8,4087496,55,32,0
1,0,0,0,35,1
1,0,5816617,4,126,1
1,4,345695,9,52,0
1,0,0,4,124,1
0,2,300424,45,28,0
0,10,1,97,69,0
1,0,5707171,51,126,1
0,5,441753,456,24,0
1,5,0,22,64,1
0,3,329636,412,38,1
0,0,0,3,28,1
1,3,1171381,154,66,0
0,0,0,2,49,1
1,0,0,125,27,1
0,5,148354,313,37,0
0,6,7902,0,102,0
1,2,0,0,43,1
1,10,173,229,41,0
1,0,0,16,238,1
1,0,0,80,37,1
1,2,6284693,0,53,1
1,10,1,1,42,1
1,0,9795924,33,326,1
0,4,519553,316,20,0
0,7,194,261,55,0
0,2,8262038,0,34,1
1,0,5816617,4,127,1
1,0,0,97,63,1
0,7,12,379,43,0
0,5,6841,93,32,0
1,0,1755444,0,46,0
0,4,53692,73,64,0
1,5,0,19,44,1
0,6,2580,86,47,0
1,4,433561,7,48,1
0,4,183608,253,27,0
1,0,0,23,36,1
1,5,21963,123,58,0
1,5,0,14,30,1
1,0,0,22,105,1
0,1,0,306,24,0
1,6,54115,36,37,1
1,6,3332,75,54,0
0,5,0,424,26,0
1,5,611641,118,67,0
1,0,0,31,157,1
0,4,29037,16,78,0
1,8,381,0,87,0
0,0,3334734,66,24,0
1,0,0,164,213,1
1,5,0,22,56,1
1,2,0,75,58,1
0,3,696542,32,30,0
0,5,2131372,0,100,0
0,7,524,56,83,0
0,5,195768,35,46,0
1,2,10462889,22,164,1
1,6,22211,8,41,1
0,3,55590,6,45,0
1,6,22211,8,39,1
0,5,56465,82,43,0
0,3,125151,24,60,0
1,2,13295,1,907,1
1,4,3612,21,32,1
1,0,0,5,88,1
0,2,7969012,65,24,0
0,8,137,205,59,0
0,3,1373136,54,30,0
1,3,4166420,24,48,1
0,4,132459,2,49,1
1,6,22211,8,43,1
1,2,0,5,35,1
0,3,548255,36,28,0
1,5,199672,173,88,0
0,2,10594830,11,22,0
1,8,65,25,61,1
0,5,0,46,29,0
1,10,1,10,60,1
1,0,0,11,43,1
0,4,159227,65,77,0
1,0,0,184,30,1
1,5,49465,43,33,0
1,4,0,56,15,1
1,4,1923759,37,45,0
0,5,137928,114,52,0
1,0,5697976,51,116,1
1,2,0,4,51,1
0,6,684,147,43,0
0,5,121389,126,27,0
1,5,0,21,78,1
1,0,5707171,51,122,1
0,3,544866,235,21,0
1,6,22211,8,29,1
1,1,2073867,103,111,1
1,5,3954957,14,79,0
0,5,3993,143,82,0
0,3,7831534,65,27,0
0,6,13786,43,45,0
1,0,0,4,128,1
0,8,0,64,73,0
1,0,0,0,51,1
1,5,212428,82,42,0
1,6,19840,0,29,1
0,0,124276,154,62,1
0,5,2205,133,75,0
0,5,615,237,41,0
0,5,60941,131,81,0
1,2,0,125,56,1
1,1,6045690,0,77,1
1,10,1,10,84,1
0,5,14479,558,50,0
0,4,3214269,49,31,0
1,0,5697976,51,127,1
1,2,0,30,77,1
0,4,47957,52,55,0
1,0,0,0,35,1
1,5,0,14,30,1
0,9,90,196,41,0
1,2,1211946,31,94,1
0,5,994,204,37,0
1,0,0,23,38,1
0,4,394388,118,55,0
0,3,37627,194,52,0
1,7,12,560,43,0
0,6,4199,106,47,0
0,8,0,52,31,0
0,4,606148,215,20,0
1,4,8063233,11,40,1
0,8,0,8,22,0
0,2,2046137,22,23,1
0,6,690,124,38,0
0,5,76836,0,54,0
1,1,77586,47,39,1
0,6,184,193,50,0
0,5,144051,246,25,0
1,3,567796,13,28,1
0,5,627147,88,74,0
1,0,0,13,39,1
0,1,141247,14,22,0
0,2,4510133,728,31,0
1,5,84404,320,58,0
0,5,58549,56,50,0
1,0,0,0,33,1
0,4,421761,25,30,1
1,1,0,30,32,1
1,2,0,1,33,1
0,5,19476,71,64,0
1,2,4669,33,41,1
0,2,6630238,34,87,1
1,4,74,13,76,1
1,5,0,33,54,1
1,0,0,0,31,1
0,0,7596860,25,70,1
1,3,0,6,113,1
0,5,69638,587,30,0
1,1,0,11,92,1
0,5,23235,173,51,0
0,2,2158898,93,42,0
0,0,0,62,32,1
1,2,0,30,77,1
0,5,92750,176,45,0
0,6,17109,76,30,0
1,7,149,155,48,0
1,5,86381,6,74,1
0,7,285,17,74,0
1,2,264328,60,25,0
1,1,0,77,47,0
0,4,209150,20,32,0
1,5,0,17,48,1
1,2,326702,0,74,1
1,0,0,5,51,1
1,6,1625,55,56,0
1,6,20989,9,29,1
0,5,18466,322,48,0
0,6,181,242,46,0
1,1,0,17,169,1
0,5,969,188,38,0
1,2,0,0,47,1
1,1,2164987,27,108,1
0,2,3850251,0,26,0
0,9,24,0,84,1
0,7,12,657,55,0
1,2,0,0,39,1
0,4,57498,1652,27,0
0,4,10507,85,16,0
0,4,854720,0,44,0
1,1,0,8,29,0
0,0,0,249,27,0
1,0,0,5,40,1
0,3,198861,26,28,0
0,5,0,14,30,1
1,0,5697976,51,125,1
1,2,0,4,21,1
1,2,0,5,248,1
1,0,0,90,40,1
0,5,289375,86,64,0
0,5,2188,85,77,0
1,6,22211,8,43,1
1,1,0,0,62,1
1,6,4440,5,32,1
0,5,14881,70,18,0
1,2,0,21,95,1
1,5,18406,8,49,1
0,7,289,17,98,0
1,3,6364958,163,268,1
1,0,0,21,101,1
0,0,0,40,21,1
0,3,621566,18,24,0
0,7,12,848,37,0
1,0,0,16,246,1
1,2,4645834,4,77,1
1,3,281042,0,39,1
0,10,8,53,33,0
1,5,0,14,33,1
1,0,0,8,34,1
0,10,1,1,242,1
1,5,0,14,38,1
0,8,0,24,36,0
0,1,0,1,39,1
0,7,12,243,55,0
1,4,183866,0,81,0
0,0,9161487,0,20,0
1,4,17515,71,54,0
1,1,7375648,0,81,1
1,1,77586,47,38,1
1,5,128482,535,45,0
1,3,4785364,7,94,1
1,1,3006508,0,52,1
1,5,4120,88,79,0
1,5,5064421,21,35,1
0,5,2293234,70,40,0
1,3,0,9,37,1
1,0,0,0,33,1
0,3,678288,157,22,0
1,6,1590047,10,16,1
1,0,0,4,57,1
1,4,0,26,123,1
0,4,3230,33,114,0
1,0,0,38,77,1
1,5,0,14,32,1
0,3,4289979,52,27,0
0,5,2192,127,72,0
0,4,0,611,35,1
1,2,32679,4,83,1
0,4,2249603,14,40,0
0,4,0,71,29,0
1,1,0,21,36,1
0,3,2320,130,42,0
0,0,0,0,32,1
1,0,0,237,49,1
0,1,3790904,119,23,0
0,5,2889,96,74,0
0,3,3806966,19,21,1
1,0,7049181,0,142,1
1,0,0,31,165,1
1,0,0,0,69,1
1,0,0,25,50,1
1,2,0,8,92,1
1,6,2032,9,85,0
0,7,12,227,41,0
0,3,1079265,140,78,0
1,2,2584351,0,35,1
0,3,409975,286,20,0
1,3,0,11,36,1
1,7,1644,26,58,0
1,0,0,503,119,1
1,10,1,25,99,1
1,3,0,17,51,1
0,5,3426171,42,17,0
0,5,0,188,35,0
1,5,26341,0,72,1
0,2,0,0,26,0
0,6,689,574,36,0
1,4,0,11,113,1
1,2,0,7,26,1
1,1,695199,0,76,1
1,0,0,0,56,1
0,10,1,10,98,1
0,5,8824,74,70,0
1,0,129432,1,82,1
0,5,0,52,33,0
0,3,3049386,203,24,0
0,5,32,9,132,1
1,6,22211,8,38,1
1,2,2068080,1,27,1
1,4,3652,21,44,1
0,4,2636665,39,26,0
1,7,309382,8,25,1
0,2,0,47,24,0
1,0,0,14,46,1
1,2,0,0,35,1
0,2,4177140,368,34,0
1,0,0,7,19,1
1,1,0,7,42,1
1,2,0,259,54,1
1,0,2182476,183,166,1
1,3,0,56,58,1
0,7,376,0,342,1
0,5,196497,94,50,0
0,1,0,234,21,0
0,8,383,0,71,0
1,2,0,0,36,1
1,0,0,31,164,1
1,5,0,22,80,1
1,0,0,16,96,1
1,2,7054782,587,94,1
1,0,0,14,55,1
0,4,1542,199,26,0
1,5,22287,2,83,0
1,0,0,3,35,1
1,2,237648,96,43,0
1,0,5707171,51,126,1
1,1,0,29,110,1
1,1,0,1,155,1
1,1,491854,103,78,1
1,0,0,0,66,1
1,2,0,70,89,1
1,5,0,0,32,1
0,0,0,21,57,1
1,1,0,0,243,1
1,0,0,1,38,1
1,5,0,21,61,1
0,4,9638228,552,23,0
0,2,0,79,36,0
1,5,39759,11,115,0
0,7,12,1300,35,0
0,0,0,13,1641,1
1,0,0,4,60,1
0,3,1132851,78,37,0
1,2,0,22,42,1
0,7,2203,274,72,0
0,7,12,825,45,0
1,5,819732,417,40,0
0,5,722263,46,56,0
1,0,0,8,39,1
1,2,0,22,68,1
1,2,0,0,77,1
1,0,0,3,45,1
1,4,0,26,133,1
1,2,0,15,31,0
0,3,5967691,23,69,1
0,4,37348,4,37,1
1,0,0,3,74,1
1,1,200509,1,41,1
0,1,0,66,20,0
1,0,0,17,259,1
1,0,0,31,33,1
1,3,4365,8,43,1
1,8,114,5,79,0
0,7,340,91,48,0
1,0,0,10,271,1
1,3,0,6,106,1
1,8,114,5,76,0
0,3,90756,63,31,1
0,8,0,123,89,0
1,0,0,0,34,1
1,10,1,1,55,1
0,5,84222,7,31,0
1,0,0,1,106,1
1,0,5828815,4,127,1
1,1,0,63,87,1
1,5,0,14,32,1
1,2,0,0,27,1
1,5,27573,0,95,0
1,0,0,9,140,1
1,1,0,0,128,1
0,0,0,0,46,1
0,5,129860,0,129,0
0,3,87568,672,17,0
0,0,0,7,38,1
1,0,0,0,29,1
1,4,0,26,92,1
1,0,5707171,51,126,1
1,0,0,68,49,1
0,8,0,47,33,0
1,3,6835312,51,41,0
0,2,800711,130,30,0
1,4,31323,519,29,0
1,0,0,4,52,1
1,1,80476,7,41,1
0,7,1038,220,57,0
0,5,5999,202,69,0
0,6,0,21,38,0
0,2,0,15,24,0
1,0,0,6,44,1
0,1,1522367,117,27,0
0,4,272458,336,38,0
1,6,127,477,67,0
0,4,338594,73,32,0
1,0,0,31,45,1
1,1,0,0,66,1
0,4,2282426,34,52,0
0,6,5890,137,109,0
1,0,0,44,146,1
1,0,3273064,1,117,1
1,0,0,0,40,1
1,0,0,24,66,1
0,7,0,177,66,0
0,6,606,319,48,0
0,5,14592,462,43,0
1,0,5697976,51,128,1
0,5,17004,76,62,0
0,7,4350,109,50,0
1,0,9213096,0,23,1
1,2,1196152,31,39,1
1,10,1,1,39,1
1,0,0,87,39,1
0,2,5585999,65,39,0
0,6,1432,50,78,0
0,2,0,21,30,0
1,0,0,78,57,1
1,0,0,11,45,1
0,2,5227935,46,24,0
0,5,4248,229,66,0
0,4,10598549,88,85,0
0,5,400693,119,53,0
1,1,0,10,68,1
1,1,0,60,37,1
0,0,0,77,23,0
1,0,0,18,110,1
1,0,0,151,57,1
0,4,153891,133,25,0
1,0,0,0,38,1
0,5,32,9,132,1
1,2,9579282,9,46,1
1,1,0,0,61,1
0,3,860529,0,19,0
1,0,5707171,51,127,1
1,0,5697976,51,126,1
0,0,0,7,23,1
0,5,2889,96,85,0
1,5,35086,211,58,0
0,3,4902560,135,21,0
0,3,1468179,214,24,0
0,4,50463,209,25,0
0,5,283161,139,26,0
1,0,0,3,41,1
1,0,0,10,35,1
0,4,0,12,58,1
1,0,0,39,57,1
1,1,0,12,81,1
0,1,1486318,68,30,0
0,3,1702679,174,26,0
1,5,0,21,46,1
0,4,79203,58,26,0
0,10,63,25,31,0
0,5,1318241,108,55,0
0,3,10170,173,24,0
1,1,0,0,98,1
1,0,0,32,70,1
1,0,0,9,105,1
1,0,0,0,31,1
1,2,0,53,242,1
1,0,5697976,51,126,1
1,3,0,170,93,0
1,0,0,23,59,1
1,0,0,38,96,1
1,0,0,7,37,1
1,0,0,22,67,1
0,6,656,289,54,0
1,2,1561104,6,31,1
1,0,0,19,104,1
0,3,364749,235,27,0
1,0,0,54,29,1
0,1,696662,55,32,0
0,5,5832,76,35,0
0,4,1208521,91,78,0
0,1,0,56,34,0
1,0,0,12,41,1
0,4,30291,503,26,0
1,0,0,21,62,1
1,2,0,23,380,1
1,5,0,14,31,1
0,3,1123904,58,29,0
1,0,0,31,21,1
1,0,0,7,190,1
0,4,620833,102,27,0
1,2,0,23,254,1
0,4,4547034,11,32,0
1,1,1063779,103,35,1
0,3,97934,20,31,0
0,3,28934,1,55,0
0,1,0,130,25,0
1,1,8277873,0,76,1
1,0,0,0,46,1
0,6,2575,74,28,0
0,4,19726,215,78,0
0,6,10549,109,68,0
1,4,241316,23,68,0
0,10,1,1,60,1
1,3,309153,30,63,1
1,5,0,32,41,1
0,6,1105,179,106,0
1,1,0,11,28,1
0,5,21,0,135,1
1,0,0,5,31,1
0,4,3862928,74,62,0
1,0,0,37,34,1
0,6,685,133,42,0
0,2,4198823,0,118,1
0,5,101802,117,43,0
1,2,0,0,90,1
0,2,1404167,68,29,0
0,3,0,2,28,0
0,3,531663,70,28,0
1,1,3987899,0,31,1
0,5,3247651,168,21,0
1,0,0,16,245,1
0,10,8,140,44,0
0,6,1418,50,92,0
0,1,341948,47,36,1
1,0,0,38,70,1
1,0,2602858,89,79,1
1,6,2672,66,60,0
0,3,673432,22,23,0
1,0,0,13,22,1
0,5,291680,351,32,0
0,10,2,52,43,0
1,0,9987254,68,38,1
1,3,4365,8,44,1
1,4,621523,0,81,0
0,6,1010,159,67,0
0,5,2192,79,72,0
0,8,41,225,77,0
1,4,3100263,0,45,1
0,5,11,36,23,0
0,2,0,54,38,0
0,5,0,80,62,0
0,4,31746,371,75,1
1,1,507771,133,38,1
0,3,3597817,23,28,0
0,2,657678,39,36,0
1,0,0,96,40,1
0,3,0,119,47,0
0,4,176808,607,25,0
0,4,562216,168,34,0
1,2,4669,180,33,1
1,0,5707171,51,128,1
0,6,127,74,93,0
0,5,6923,210,46,0
1,2,8177805,57,85,1
1,0,0,6,218,1
0,7,195,1251,49,0
1,2,0,11,58,1
1,4,0,7,135,1
1,4,3128738,44,123,1
1,0,0,53,43,1
0,5,379,0,98,0
1,0,0,1,65,1
0,2,0,0,45,1
0,10,1,19,52,1
1,6,348,146,45,0
1,0,0,4,37,1
0,3,512753,225,15,0
0,6,3610,102,36,0
1,5,0,19,154,1
1,0,0,24,328,1
0,2,0,114,21,0
1,0,0,0,79,1
1,0,0,0,41,1
1,2,0,0,34,1
1,1,0,37,47,1
1,1,0,22,197,1
0,3,6143080,43,59,0
1,7,609,52,100,0
1,2,0,277,74,0
1,5,0,14,41,1
1,2,4439212,15,52,1
1,10,1,30,99,1
0,0,0,12,45,0
0,5,14420,449,54,0
0,4,28680,92,43,0
0,1,3768993,135,26,0
1,0,0,20,84,1
1,0,0,4,23,1
1,4,0,56,15,1
0,7,12,601,53,0
1,3,2156460,1,100,1
1,4,265,50,56,1
1,1,0,0,55,1
1,0,0,0,28,0
0,5,59760,64,71,0
1,3,18263,1,144,1
0,4,483429,31,26,0
0,4,33346,36,57,0
0,5,1192930,31,27,0
1,4,262,79,38,1
1,5,0,14,36,1
1,0,0,21,41,1
1,0,0,88,102,1
1,0,0,4,21,1
0,7,0,44,57,0
0,2,1860501,22,31,0
1,5,0,14,32,1
1,3,0,0,58,1
1,3,6131468,0,31,1
1,0,0,60,69,1
0,2,321038,605,25,0
0,4,1203458,36,29,0
1,0,0,0,40,1
1,2,1096538,1,115,1
0,2,0,6,34,0
1,0,0,17,47,1
0,10,1,1,52,1
1,2,0,0,51,1
1,0,5697976,51,118,1
1,1,0,22,136,1
1,1,0,40,50,1
0,4,41333,0,62,0
0,5,54168,0,47,0
1,7,13,37,99,0
0,5,0,44,33,0
0,2,8768700,7,44,1
0,2,0,14,30,1
1,6,763,332,51,0
0,9,1056,149,43,0
1,0,5707171,51,123,1
0,10,35,62,41,0
0,5,848,31,26,0
1,6,886,0,70,1
0,2,0,89,25,0
0,3,1324300,235,26,0
1,6,11493,57,23,1
1,8,0,14,37,0
0,4,421761,34,57,1
1,0,0,6,51,1
0,1,6641931,23,31,0
1,0,0,20,55,1
1,2,0,182,75,1
0,5,0,327,40,0
0,2,0,90,34,0
1,0,982473,88,41,1
0,4,0,139,48,0
1,1,10749999,0,35,1
0,7,12,465,36,0
0,7,3483,317,78,0
0,2,1323616,671,40,0
0,4,1239633,114,19,0
0,7,609,96,50,0
1,0,0,0,52,1
1,0,0,31,40,1
0,6,5921,105,35,0
0,0,0,21,358,1
1,0,0,100,44,1
1,2,234071,12,36,1
1,3,4365,0,37,1
0,5,118171,21,52,0
1,7,309082,4,50,1
0,4,945088,26,67,0
1,2,0,0,45,1
0,10,2,52,43,0
1,2,705069,103,36,1
1,1,0,5,38,1
1,3,2336,154,43,0
0,2,0,10,26,0
0,5,15400,206,78,0
0,5,2188,66,76,0
0,3,320977,157,26,0
1,2,0,32,52,0
1,4,7521365,18,63,1
0,8,1084,55,119,0
0,3,10297537,221,36,0
1,1,0,8,31,1
0,4,260782,212,26,0
0,10,1,10,66,1
1,0,5697976,51,68,1
1,1,0,0,56,1
1,0,2580873,51,126,1
0,6,8262,420,69,0
0,6,5752,160,73,0
1,0,0,27,49,1
0,2,1218702,69,27,0
1,0,0,37,33,1
0,4,335398,46,61,0
1,0,0,211,72,1
1,0,0,33,84,1
1,2,0,0,33,1
0,10,1,116,71,0
1,3,2272,71,45,0
1,5,0,14,34,1
0,6,2140,51,78,0
0,3,1499409,1,25,0
1,0,0,0,208,1
1,5,0,14,32,1
1,4,113061,12,42,1
1,2,4830221,132,98,1
0,3,70339,18,25,0
0,2,0,7,24,0
0,2,0,264,58,0
0,3,897103,50,27,0
0,0,0,18,79,1
0,4,245759,9,42,0
1,2,0,30,77,1
1,7,125,281,95,0
0,5,7218,145,95,0
1,4,273715,0,35,1
1,7,8473,484,32,0
1,5,0,14,38,1
0,6,685,96,43,0
0,7,124,320,44,0
0,6,682,299,36,0
0,5,4,28,24,0
1,1,0,0,42,1
1,3,2080075,14,51,1
1,0,0,4,45,1
1,0,0,86,63,1
1,1,0,0,22,1
0,1,0,85,36,0
0,5,1273697,217,32,0
0,1,4365827,234,27,0
1,1,0,0,30,1
0,2,0,60,28,0
0,2,542841,34,30,0
1,2,0,79,49,1
1,0,0,4,94,1
0,4,1328127,165,26,0
1,0,3948303,0,227,1
1,8,115,5,75,0
0,5,1883099,0,75,0
1,5,0,17,44,1
0,2,0,111,65,0
1,3,0,92,48,1
0,5,1654335,158,96,0
0,5,15044,280,29,0
0,4,2716802,177,25,0
1,4,94719,70,59,0
0,5,525473,0,61,0
0,3,0,83,30,0
0,5,0,23,37,0
0,5,0,20,31,0
1,2,0,83,37,1
0,3,298753,0,36,0
1,3,2272,77,42,0
1,1,723831,1,70,0
0,5,2709,68,88,0
1,5,238118,52,151,1
1,0,0,0,33,1
1,4,132459,2,28,1
1,5,0,14,32,1
0,4,1611338,72,27,0
0,2,314249,182,22,0
0,1,45133,16,22,1
1,2,0,36,70,1
0,5,969,185,53,0
0,5,135545,46,50,0
0,3,211484,109,23,0
0,6,606,270,51,0
1,10,1,37,58,1
0,6,19486,68,88,0
0,4,475598,70,80,0
0,7,12,884,47,0
1,0,0,3,220,1
1,4,1148678,28,39,0
0,2,890770,229,26,0
1,3,0,0,92,1
1,1,0,23,85,1
1,5,16175,214,84,0
0,3,151781,112,68,0
1,0,0,0,134,1
1,6,22211,8,40,1
0,6,277,91,87,0
1,0,0,0,86,1
0,3,2506622,39,24,0
0,6,688,245,43,0
0,6,600,273,51,0
1,3,2209903,6,36,1
0,2,877707,32,46,1
0,5,14420,511,54,0
1,8,385,0,103,0
0,8,216,149,59,0
0,5,0,32,35,0
1,0,0,22,36,1
1,2,488922,23,56,0
1,4,11262,80,76,0
0,10,1,143,73,0
0,6,688,253,77,0
1,0,0,45,43,1
0,4,357469,22,29,0
0,6,606,285,50,0
0,7,13,1284,46,0
0,3,1090791,75,25,0
0,5,18070,42,28,0
0,3,355818,77,25,0
1,5,10856,35,48,0
0,6,1495,60,51,0
1,4,219535,85,85,0
1,0,0,4,70,1
0,3,3399200,23,33,0
1,2,0,22,98,1
1,2,7232787,7,40,1
1,1,341948,47,29,1
1,0,0,9,80,1
0,5,289,765,57,0
1,4,0,26,99,1
0,5,2352325,142,76,0
1,0,1961063,37,126,1
1,0,0,86,37,1
0,3,2294,363,43,0
0,2,1509316,0,125,0
1,10,1,10,70,1
0,5,17784,33,56,0
1,0,0,7,82,1
1,0,5707171,51,128,1
1,3,4365,8,40,1
1,2,0,4,55,1
0,6,2615,887,41,0
1,0,0,4,129,1
0,4,551720,10,32,0
1,0,5707171,51,128,1
0,5,22440,33,51,0
0,3,936822,25,29,0
1,6,20989,8,29,1
0,2,0,50,30,0
1,4,74,8,56,1
1,1,8661090,3,86,1
1,0,0,6,25,1
1,1,943419,12,21,1
0,9,90,225,30,0
0,7,12,210,55,0
0,0,0,10,29,1
0,5,3167,121,54,0
0,3,173891,49,22,0
0,5,13287,203,97,0
0,3,1080945,4,28,1
1,2,7664335,0,63,1
1,0,0,25,206,1
1,2,0,0,72,1
1,5,0,22,44,1
1,4,0,76,48,1
0,2,502500,18,90,1
1,0,5707171,51,127,1
1,0,5707171,51,128,1
0,3,1375774,270,28,0
0,3,2383950,124,25,0
0,5,3759,153,47,0
0,7,12,275,52,0
1,2,0,334,80,0
0,5,6060,84,78,0
1,2,1835934,31,181,1
1,1,272316,103,42,1
1,0,0,0,41,1
1,1,8615137,4,47,1
0,5,0,28,34,1
0,4,1409953,129,21,0
1,0,0,78,84,1
0,5,99,137,88,0
0,2,1889322,158,18,0
1,6,15561,202,80,0
1,10,1,30,99,1
0,3,579623,37,53,0
0,10,2,55,56,0
1,3,0,24,38,1
0,3,735492,180,18,0
0,5,99,134,103,0
1,2,0,0,36,1
0,2,9832045,948,26,0
1,2,0,30,77,1
0,3,49465,41,22,0
0,2,7604323,19,31,0
0,3,0,30,28,1
1,0,2602858,89,79,1
0,8,385,0,89,0
0,5,0,70,33,0
1,0,0,0,30,1
0,5,0,193,32,0
1,1,0,0,60,1
0,3,8291831,76,35,0
1,2,4669,33,55,1
0,8,8007434,66,33,0
1,0,0,10,299,1
0,5,8755,137,125,0
1,4,196027,29,66,0
0,3,2902297,8,41,0
0,3,796025,25,77,1
0,3,1539269,361,57,0
0,1,509584,73,29,0
1,1,0,119,55,1
1,2,0,22,32,1
0,0,0,4,63,1
0,2,8063240,165,31,0
0,4,383023,50,74,0
0,8,557,953,111,0
1,4,0,56,15,1
0,2,2628104,62,23,0
0,7,892,12,204,1
1,4,0,29,214,1
0,4,237688,96,71,0
1,0,0,25,78,1
1,2,1561104,6,36,1
0,6,2673,65,67,0
0,4,406163,747,26,0
1,4,179705,74,33,1
1,5,0,13,43,1
1,0,0,0,30,1
0,3,0,91,21,0
0,3,0,130,27,0
1,5,0,21,54,1
0,5,53314,172,52,0
0,2,2435691,3,30,0
0,2,898859,34,23,0
0,2,0,28,23,0
0,2,504286,23,29,0
0,5,92470,66,47,0
1,1,0,23,153,1
0,5,64385,279,44,0
1,4,1130377,15,45,1
1,2,0,5,34,1
0,6,688,181,61,0
1,3,784159,7,43,1
1,5,11846,37,67,0
1,5,0,14,30,1
0,8,0,5,28,0
1,7,12,624,45,0
1,3,0,0,62,1
0,3,428296,234,29,0
1,5,276218,14,82,0
0,0,0,43,26,1
0,4,833799,15,31,0
1,4,50436,0,77,1
1,4,1747496,0,49,0
0,0,0,5,18,1
0,7,0,0,93,0
1,0,5707171,51,123,1
1,5,0,21,64,1
1,0,0,39,159,1
0,8,135,131,91,0
0,5,114489,0,75,0
0,5,1307416,18,32,0
1,2,0,41,20,1
0,8,70,584,33,0
0,1,0,186,38,0
1,0,0,31,63,1
0,2,8889671,95,55,0
0,6,2604,52,50,0
1,1,77586,47,40,1
0,2,3541485,104,72,0
0,5,10664,83,45,0
0,3,3760288,78,31,0
1,0,0,15,90,1
1,10,1,10,84,1
1,2,4073967,2,35,1
1,0,0,590,63,1
1,0,0,8,35,1
1,2,787013,18,24,1
0,4,381443,21,24,0
1,2,2262517,16,26,1
1,2,0,0,41,0
0,7,12,1486,49,0
1,2,3529045,9,37,0
1,0,0,16,46,1
0,4,112982,228,25,0
1,5,5865346,0,47,1
0,4,55888,46,90,0
1,1,940265,156,24,1
1,5,0,0,29,1
0,5,502614,187,53,0
0,7,1518,174,85,0
1,2,0,24,70,1
0,2,988977,80,26,0
0,7,12,235,47,0
0,5,76196,96,61,0
0,5,4293,0,65,0
1,3,238940,29,33,1
0,3,2415737,311,27,0
1,0,5707171,51,124,1
1,2,0,1,51,1
0,5,120226,95,35,0
0,4,204376,54,68,0
0,2,4286481,3,30,0
0,5,413,51,29,0
1,0,0,0,70,1
0,5,3636,177,105,0
1,0,0,4,148,1
1,0,5697976,51,127,1
0,4,1352921,47,57,0
1,5,0,0,70,1
0,2,3148672,45,31,0
0,3,0,8,24,0
0,1,0,0,26,0
1,0,9655552,1,51,1
1,0,0,17,303,1
0,4,51845,88,26,0
0,2,0,0,27,0
0,6,2635,66,59,0
1,5,0,14,30,1
0,6,779,511,42,0
0,2,0,126,39,0
0,4,163131,36,33,0
1,4,23288,50,41,1
